order_id,customer_id,order_date,location,status
O001888,C0006,2024-07-13,Yard B - Boston,completed
O001889,C0048,2024-07-13,Yard A - Providence,completed
O001890,C0113,2024-07-13,Yard C - Hartford,completed
O001891,C0055,2024-07-13,Yard B - Boston,completed
O001892,C0117,2024-07-13,Yard A - Providence,completed
O001893,C0014,2024-07-13,Yard A - Providence,completed
O001894,C0068,2024-07-13,Yard C - Hartford,completed
O001895,C0033,2024-07-13,Yard A - Providence,completed
O001896,C0131,2024-07-13,Yard B - Boston,completed
O001897,C0173,2024-07-13,Yard A - Providence,completed
O001898,C0148,2024-07-13,Yard C - Hartford,completed
O001899,C0116,2024-07-13,Yard A - Providence,completed
O001900,C0031,2024-07-13,Yard B - Boston,completed
O001901,C0160,2024-07-13,Yard A - Providence,completed
O001902,C0126,2024-07-13,Yard A - Providence,completed
O001903,C0111,2024-07-14,Yard B - Boston,completed
O001904,C0149,2024-07-14,Yard B - Boston,completed
O001905,C0046,2024-07-14,Yard A - Providence,completed
O001906,C0098,2024-07-14,Yard B - Boston,completed
O001907,C0016,2024-07-14,Yard B - Boston,completed
O001908,C0030,2024-07-14,Yard B - Boston,completed
O001909,C0187,2024-07-14,Yard A - Providence,completed
O001910,C0112,2024-07-14,Yard A - Providence,completed
O001911,C0092,2024-07-14,Yard C - Hartford,completed
O001912,C0060,2024-07-14,Yard A - Providence,completed
O001913,C0113,2024-07-14,Yard B - Boston,completed
O001914,C0108,2024-07-14,Yard B - Boston,completed
O001915,C0133,2024-07-14,Yard A - Providence,completed
O001916,C0176,2024-07-15,Yard B - Boston,completed
O001917,C0038,2024-07-15,Yard A - Providence,completed
O001918,C0021,2024-07-15,Yard B - Boston,completed
O001919,C0110,2024-07-15,Yard B - Boston,returned
O001920,C0034,2024-07-15,Yard A - Providence,completed
O001921,C0183,2024-07-15,Yard B - Boston,completed
O001922,C0146,2024-07-15,Yard A - Providence,completed
O001923,C0136,2024-07-15,Yard B - Boston,completed
O001924,C0111,2024-07-15,Yard A - Providence,completed
O001925,C0038,2024-07-15,Yard A - Providence,completed
O001926,C0159,2024-07-15,Yard C - Hartford,completed
O001927,C0037,2024-07-15,Yard A - Providence,completed
O001928,C0162,2024-07-16,Yard C - Hartford,completed
O001929,C0027,2024-07-16,Yard A - Providence,completed
O001930,C0085,2024-07-16,Yard A - Providence,completed
O001931,C0092,2024-07-16,Yard C - Hartford,completed
O001932,C0048,2024-07-16,Yard C - Hartford,returned
O001933,C0060,2024-07-16,Yard B - Boston,completed
O001934,C0092,2024-07-16,Yard B - Boston,completed
O001935,C0047,2024-07-16,Yard B - Boston,completed
O001936,C0095,2024-07-16,Yard B - Boston,completed
O001937,C0009,2024-07-16,Yard A - Providence,completed
O001938,C0136,2024-07-16,Yard B - Boston,completed
O001939,C0052,2024-07-16,Yard A - Providence,completed
O001940,C0154,2024-07-17,Yard C - Hartford,completed
O001941,C0007,2024-07-17,Yard B - Boston,completed
O001942,C0081,2024-07-17,Yard C - Hartford,completed
O001943,C0117,2024-07-17,Yard A - Providence,completed
O001944,C0022,2024-07-17,Yard B - Boston,completed
O001945,C0034,2024-07-17,Yard A - Providence,completed
O001946,C0032,2024-07-17,Yard A - Providence,completed
O001947,C0077,2024-07-17,Yard B - Boston,completed
O001948,C0027,2024-07-17,Yard C - Hartford,completed
O001949,C0142,2024-07-17,Yard B - Boston,completed
O001950,C0114,2024-07-17,Yard B - Boston,completed
O001951,C0006,2024-07-17,Yard B - Boston,completed
O001952,C0024,2024-07-18,Yard B - Boston,completed
O001953,C0021,2024-07-18,Yard A - Providence,completed
O001954,C0043,2024-07-18,Yard A - Providence,completed
O001955,C0020,2024-07-18,Yard C - Hartford,completed
O001956,C0137,2024-07-18,Yard C - Hartford,completed
O001957,C0103,2024-07-18,Yard C - Hartford,completed
O001958,C0182,2024-07-18,Yard A - Providence,completed
O001959,C0080,2024-07-18,Yard C - Hartford,completed
O001960,C0014,2024-07-18,Yard A - Providence,completed
O001961,C0116,2024-07-18,Yard A - Providence,returned
O001962,C0017,2024-07-18,Yard C - Hartford,completed
O001963,C0049,2024-07-18,Yard A - Providence,completed
O001964,C0083,2024-07-18,Yard C - Hartford,completed
O001965,C0029,2024-07-19,Yard B - Boston,completed
O001966,C0059,2024-07-19,Yard C - Hartford,completed
O001967,C0114,2024-07-19,Yard A - Providence,completed
O001968,C0137,2024-07-19,Yard B - Boston,completed
O001969,C0128,2024-07-19,Yard C - Hartford,completed
O001970,C0144,2024-07-19,Yard A - Providence,completed
O001971,C0090,2024-07-19,Yard C - Hartford,completed
O001972,C0150,2024-07-19,Yard B - Boston,completed
O001973,C0176,2024-07-19,Yard B - Boston,completed
O001974,C0044,2024-07-19,Yard C - Hartford,completed
O001975,C0029,2024-07-19,Yard A - Providence,completed
O001976,C0047,2024-07-19,Yard B - Boston,completed
O001977,C0105,2024-07-19,Yard A - Providence,completed
O001978,C0159,2024-07-19,Yard B - Boston,completed
O001979,C0184,2024-07-19,Yard B - Boston,completed
O001980,C0116,2024-07-19,Yard C - Hartford,completed
O001981,C0182,2024-07-19,Yard C - Hartford,completed
O001982,C0179,2024-07-20,Yard A - Providence,completed
O001983,C0145,2024-07-20,Yard C - Hartford,completed
O001984,C0104,2024-07-20,Yard A - Providence,completed
O001985,C0138,2024-07-20,Yard C - Hartford,completed
O001986,C0178,2024-07-20,Yard C - Hartford,completed
O001987,C0082,2024-07-20,Yard B - Boston,completed
O001988,C0041,2024-07-20,Yard A - Providence,completed
O001989,C0040,2024-07-20,Yard B - Boston,completed
O001990,C0025,2024-07-20,Yard C - Hartford,completed
O001991,C0001,2024-07-20,Yard C - Hartford,completed
O001992,C0046,2024-07-21,Yard A - Providence,completed
O001993,C0092,2024-07-21,Yard B - Boston,completed
O001994,C0064,2024-07-21,Yard B - Boston,completed
O001995,C0079,2024-07-21,Yard B - Boston,completed
O001996,C0091,2024-07-21,Yard A - Providence,completed
O001997,C0082,2024-07-21,Yard C - Hartford,completed
O001998,C0029,2024-07-21,Yard C - Hartford,returned
O001999,C0039,2024-07-21,Yard C - Hartford,completed
O002000,C0198,2024-07-21,Yard B - Boston,completed
O002001,C0128,2024-07-22,Yard A - Providence,completed
O002002,C0039,2024-07-22,Yard A - Providence,completed
O002003,C0100,2024-07-22,Yard B - Boston,completed
O002004,C0167,2024-07-22,Yard C - Hartford,completed
O002005,C0073,2024-07-22,Yard C - Hartford,completed
O002006,C0060,2024-07-22,Yard A - Providence,completed
O002007,C0038,2024-07-22,Yard A - Providence,completed
O002008,C0005,2024-07-22,Yard A - Providence,returned
O002009,C0015,2024-07-22,Yard A - Providence,completed
O002010,C0014,2024-07-22,Yard A - Providence,completed
O002011,C0063,2024-07-23,Yard B - Boston,completed
O002012,C0159,2024-07-23,Yard B - Boston,completed
O002013,C0031,2024-07-23,Yard A - Providence,completed
O002014,C0087,2024-07-23,Yard A - Providence,completed
O002015,C0012,2024-07-23,Yard C - Hartford,completed
O002016,C0025,2024-07-23,Yard B - Boston,completed
O002017,C0030,2024-07-23,Yard A - Providence,completed
O002018,C0105,2024-07-23,Yard C - Hartford,completed
O002019,C0180,2024-07-23,Yard B - Boston,completed
O002020,C0108,2024-07-23,Yard B - Boston,completed
O002021,C0100,2024-07-23,Yard B - Boston,returned
O002022,C0085,2024-07-23,Yard C - Hartford,completed
O002023,C0156,2024-07-23,Yard B - Boston,completed
O002024,C0116,2024-07-23,Yard C - Hartford,completed
O002025,C0033,2024-07-23,Yard B - Boston,completed
O002026,C0097,2024-07-24,Yard C - Hartford,completed
O002027,C0082,2024-07-24,Yard B - Boston,completed
O002028,C0046,2024-07-24,Yard C - Hartford,completed
O002029,C0068,2024-07-24,Yard A - Providence,completed
O002030,C0149,2024-07-24,Yard C - Hartford,completed
O002031,C0044,2024-07-24,Yard A - Providence,completed
O002032,C0063,2024-07-24,Yard B - Boston,completed
O002033,C0196,2024-07-24,Yard B - Boston,completed
O002034,C0152,2024-07-24,Yard C - Hartford,completed
O002035,C0079,2024-07-24,Yard A - Providence,completed
O002036,C0015,2024-07-24,Yard A - Providence,completed
O002037,C0115,2024-07-24,Yard B - Boston,completed
O002038,C0068,2024-07-24,Yard A - Providence,completed
O002039,C0066,2024-07-24,Yard C - Hartford,completed
O002040,C0174,2024-07-24,Yard B - Boston,completed
O002041,C0126,2024-07-24,Yard B - Boston,completed
O002042,C0105,2024-07-25,Yard C - Hartford,completed
O002043,C0036,2024-07-25,Yard C - Hartford,completed
O002044,C0046,2024-07-25,Yard A - Providence,completed
O002045,C0002,2024-07-25,Yard A - Providence,completed
O002046,C0172,2024-07-25,Yard B - Boston,completed
O002047,C0082,2024-07-25,Yard B - Boston,completed
O002048,C0008,2024-07-25,Yard B - Boston,completed
O002049,C0103,2024-07-25,Yard A - Providence,completed
O002050,C0049,2024-07-26,Yard B - Boston,completed
O002051,C0135,2024-07-26,Yard A - Providence,completed
O002052,C0026,2024-07-26,Yard B - Boston,completed
O002053,C0115,2024-07-26,Yard A - Providence,completed
O002054,C0020,2024-07-26,Yard C - Hartford,completed
O002055,C0161,2024-07-26,Yard B - Boston,returned
O002056,C0002,2024-07-26,Yard C - Hartford,completed
O002057,C0178,2024-07-26,Yard C - Hartford,completed
O002058,C0167,2024-07-26,Yard A - Providence,completed
O002059,C0049,2024-07-26,Yard B - Boston,completed
O002060,C0056,2024-07-26,Yard C - Hartford,completed
O002061,C0073,2024-07-26,Yard A - Providence,completed
O002062,C0101,2024-07-26,Yard A - Providence,completed
O002063,C0023,2024-07-27,Yard C - Hartford,completed
O002064,C0066,2024-07-27,Yard B - Boston,completed
O002065,C0111,2024-07-27,Yard A - Providence,completed
O002066,C0099,2024-07-27,Yard A - Providence,completed
O002067,C0095,2024-07-27,Yard C - Hartford,completed
O002068,C0118,2024-07-27,Yard C - Hartford,completed
O002069,C0083,2024-07-27,Yard A - Providence,returned
O002070,C0193,2024-07-27,Yard A - Providence,completed
O002071,C0082,2024-07-27,Yard A - Providence,completed
O002072,C0023,2024-07-27,Yard B - Boston,completed
O002073,C0018,2024-07-27,Yard A - Providence,completed
O002074,C0050,2024-07-28,Yard A - Providence,completed
O002075,C0012,2024-07-28,Yard B - Boston,completed
O002076,C0084,2024-07-28,Yard C - Hartford,completed
O002077,C0054,2024-07-28,Yard B - Boston,completed
O002078,C0068,2024-07-28,Yard C - Hartford,completed
O002079,C0134,2024-07-28,Yard B - Boston,completed
O002080,C0031,2024-07-28,Yard B - Boston,completed
O002081,C0009,2024-07-28,Yard C - Hartford,completed
O002082,C0197,2024-07-28,Yard C - Hartford,completed
O002083,C0159,2024-07-28,Yard A - Providence,completed
O002084,C0090,2024-07-28,Yard C - Hartford,completed
O002085,C0057,2024-07-28,Yard B - Boston,completed
O002086,C0199,2024-07-28,Yard B - Boston,completed
O002087,C0056,2024-07-28,Yard C - Hartford,completed
O002088,C0085,2024-07-29,Yard A - Providence,completed
O002089,C0117,2024-07-29,Yard A - Providence,completed
O002090,C0187,2024-07-29,Yard C - Hartford,completed
O002091,C0192,2024-07-29,Yard A - Providence,completed
O002092,C0112,2024-07-29,Yard A - Providence,completed
O002093,C0081,2024-07-29,Yard B - Boston,completed
O002094,C0123,2024-07-29,Yard C - Hartford,completed
O002095,C0030,2024-07-29,Yard A - Providence,completed
O002096,C0152,2024-07-29,Yard A - Providence,completed
O002097,C0020,2024-07-29,Yard B - Boston,completed
O002098,C0156,2024-07-29,Yard C - Hartford,completed
O002099,C0135,2024-07-29,Yard B - Boston,completed
O002100,C0077,2024-07-29,Yard C - Hartford,completed
O002101,C0077,2024-07-29,Yard A - Providence,completed
O002102,C0012,2024-07-30,Yard C - Hartford,completed
O002103,C0182,2024-07-30,Yard B - Boston,completed
O002104,C0161,2024-07-30,Yard C - Hartford,completed
O002105,C0096,2024-07-30,Yard B - Boston,completed
O002106,C0033,2024-07-30,Yard C - Hartford,completed
O002107,C0035,2024-07-30,Yard A - Providence,completed
O002108,C0003,2024-07-30,Yard B - Boston,completed
O002109,C0163,2024-07-30,Yard C - Hartford,completed
O002110,C0193,2024-07-30,Yard B - Boston,completed
O002111,C0106,2024-07-30,Yard A - Providence,completed
O002112,C0074,2024-07-30,Yard B - Boston,completed
O002113,C0010,2024-07-30,Yard B - Boston,completed
O002114,C0014,2024-07-31,Yard A - Providence,completed
O002115,C0117,2024-07-31,Yard B - Boston,completed
O002116,C0071,2024-07-31,Yard C - Hartford,completed
O002117,C0088,2024-07-31,Yard A - Providence,completed
O002118,C0062,2024-07-31,Yard C - Hartford,completed
O002119,C0056,2024-07-31,Yard C - Hartford,completed
O002120,C0078,2024-07-31,Yard A - Providence,returned
O002121,C0021,2024-07-31,Yard C - Hartford,completed
O002122,C0156,2024-07-31,Yard A - Providence,completed
O002123,C0176,2024-07-31,Yard C - Hartford,completed
O002124,C0022,2024-08-01,Yard A - Providence,completed
O002125,C0062,2024-08-01,Yard B - Boston,completed
O002126,C0129,2024-08-01,Yard A - Providence,completed
O002127,C0070,2024-08-01,Yard C - Hartford,completed
O002128,C0064,2024-08-01,Yard A - Providence,completed
O002129,C0057,2024-08-01,Yard B - Boston,completed
O002130,C0122,2024-08-01,Yard A - Providence,completed
O002131,C0003,2024-08-01,Yard C - Hartford,completed
O002132,C0030,2024-08-01,Yard A - Providence,completed
O002133,C0073,2024-08-01,Yard B - Boston,completed
O002134,C0006,2024-08-01,Yard C - Hartford,completed
O002135,C0108,2024-08-01,Yard C - Hartford,completed
O002136,C0112,2024-08-01,Yard A - Providence,completed
O002137,C0195,2024-08-01,Yard B - Boston,completed
O002138,C0071,2024-08-01,Yard C - Hartford,completed
O002139,C0073,2024-08-02,Yard C - Hartford,completed
O002140,C0001,2024-08-02,Yard A - Providence,completed
O002141,C0005,2024-08-02,Yard A - Providence,completed
O002142,C0056,2024-08-02,Yard B - Boston,completed
O002143,C0025,2024-08-02,Yard C - Hartford,completed
O002144,C0110,2024-08-02,Yard C - Hartford,completed
O002145,C0068,2024-08-02,Yard C - Hartford,completed
O002146,C0089,2024-08-02,Yard C - Hartford,completed
O002147,C0119,2024-08-02,Yard B - Boston,completed
O002148,C0033,2024-08-02,Yard C - Hartford,completed
O002149,C0174,2024-08-02,Yard B - Boston,completed
O002150,C0135,2024-08-02,Yard A - Providence,completed
O002151,C0099,2024-08-02,Yard C - Hartford,completed
O002152,C0145,2024-08-02,Yard A - Providence,completed
O002153,C0106,2024-08-02,Yard A - Providence,completed
O002154,C0120,2024-08-03,Yard B - Boston,completed
O002155,C0197,2024-08-03,Yard C - Hartford,completed
O002156,C0009,2024-08-03,Yard B - Boston,completed
O002157,C0189,2024-08-03,Yard C - Hartford,completed
O002158,C0131,2024-08-03,Yard B - Boston,completed
O002159,C0085,2024-08-03,Yard C - Hartford,completed
O002160,C0051,2024-08-03,Yard C - Hartford,completed
O002161,C0119,2024-08-03,Yard C - Hartford,completed
O002162,C0114,2024-08-03,Yard A - Providence,completed
O002163,C0095,2024-08-03,Yard A - Providence,returned
O002164,C0102,2024-08-03,Yard B - Boston,completed
O002165,C0195,2024-08-03,Yard B - Boston,completed
O002166,C0143,2024-08-04,Yard B - Boston,completed
O002167,C0181,2024-08-04,Yard C - Hartford,returned
O002168,C0011,2024-08-04,Yard A - Providence,completed
O002169,C0014,2024-08-04,Yard C - Hartford,completed
O002170,C0105,2024-08-04,Yard A - Providence,completed
O002171,C0068,2024-08-04,Yard B - Boston,completed
O002172,C0064,2024-08-04,Yard A - Providence,returned
O002173,C0185,2024-08-04,Yard B - Boston,completed
O002174,C0178,2024-08-05,Yard B - Boston,completed
O002175,C0021,2024-08-05,Yard C - Hartford,completed
O002176,C0131,2024-08-05,Yard A - Providence,completed
O002177,C0015,2024-08-05,Yard A - Providence,completed
O002178,C0063,2024-08-05,Yard A - Providence,completed
O002179,C0055,2024-08-05,Yard C - Hartford,completed
O002180,C0080,2024-08-05,Yard A - Providence,completed
O002181,C0186,2024-08-05,Yard B - Boston,completed
O002182,C0017,2024-08-05,Yard A - Providence,completed
O002183,C0104,2024-08-05,Yard B - Boston,completed
O002184,C0005,2024-08-05,Yard A - Providence,completed
O002185,C0198,2024-08-06,Yard B - Boston,completed
O002186,C0136,2024-08-06,Yard B - Boston,completed
O002187,C0104,2024-08-06,Yard A - Providence,completed
O002188,C0069,2024-08-06,Yard B - Boston,returned
O002189,C0065,2024-08-06,Yard B - Boston,completed
O002190,C0052,2024-08-06,Yard C - Hartford,completed
O002191,C0176,2024-08-06,Yard C - Hartford,completed
O002192,C0079,2024-08-06,Yard B - Boston,completed
O002193,C0075,2024-08-06,Yard B - Boston,completed
O002194,C0036,2024-08-06,Yard C - Hartford,completed
O002195,C0038,2024-08-06,Yard C - Hartford,completed
O002196,C0144,2024-08-06,Yard B - Boston,completed
O002197,C0088,2024-08-06,Yard C - Hartford,completed
O002198,C0041,2024-08-06,Yard B - Boston,completed
O002199,C0101,2024-08-06,Yard C - Hartford,completed
O002200,C0160,2024-08-07,Yard B - Boston,completed
O002201,C0117,2024-08-07,Yard B - Boston,completed
O002202,C0178,2024-08-07,Yard C - Hartford,completed
O002203,C0089,2024-08-07,Yard C - Hartford,completed
O002204,C0057,2024-08-07,Yard C - Hartford,completed
O002205,C0088,2024-08-07,Yard A - Providence,completed
O002206,C0115,2024-08-07,Yard B - Boston,completed
O002207,C0066,2024-08-07,Yard B - Boston,completed
O002208,C0003,2024-08-07,Yard A - Providence,completed
O002209,C0044,2024-08-07,Yard B - Boston,completed
O002210,C0109,2024-08-07,Yard A - Providence,completed
O002211,C0139,2024-08-08,Yard B - Boston,completed
O002212,C0023,2024-08-08,Yard B - Boston,completed
O002213,C0112,2024-08-08,Yard C - Hartford,completed
O002214,C0011,2024-08-08,Yard B - Boston,completed
O002215,C0083,2024-08-08,Yard C - Hartford,completed
O002216,C0148,2024-08-08,Yard A - Providence,completed
O002217,C0074,2024-08-08,Yard C - Hartford,completed
O002218,C0042,2024-08-08,Yard C - Hartford,completed
O002219,C0007,2024-08-08,Yard C - Hartford,completed
O002220,C0068,2024-08-08,Yard A - Providence,completed
O002221,C0195,2024-08-08,Yard B - Boston,completed
O002222,C0083,2024-08-08,Yard C - Hartford,completed
O002223,C0177,2024-08-09,Yard C - Hartford,completed
O002224,C0063,2024-08-09,Yard A - Providence,completed
O002225,C0176,2024-08-09,Yard B - Boston,completed
O002226,C0015,2024-08-09,Yard A - Providence,completed
O002227,C0040,2024-08-09,Yard C - Hartford,completed
O002228,C0193,2024-08-09,Yard C - Hartford,completed
O002229,C0083,2024-08-09,Yard A - Providence,completed
O002230,C0098,2024-08-09,Yard C - Hartford,completed
O002231,C0067,2024-08-09,Yard A - Providence,completed
O002232,C0066,2024-08-09,Yard C - Hartford,completed
O002233,C0123,2024-08-09,Yard A - Providence,completed
O002234,C0112,2024-08-09,Yard B - Boston,completed
O002235,C0127,2024-08-09,Yard B - Boston,completed
O002236,C0165,2024-08-10,Yard C - Hartford,completed
O002237,C0042,2024-08-10,Yard A - Providence,completed
O002238,C0121,2024-08-10,Yard A - Providence,completed
O002239,C0168,2024-08-10,Yard A - Providence,completed
O002240,C0042,2024-08-10,Yard B - Boston,completed
O002241,C0115,2024-08-10,Yard A - Providence,completed
O002242,C0155,2024-08-10,Yard A - Providence,completed
O002243,C0178,2024-08-10,Yard A - Providence,completed
O002244,C0041,2024-08-10,Yard A - Providence,completed
O002245,C0152,2024-08-10,Yard A - Providence,completed
O002246,C0034,2024-08-10,Yard B - Boston,completed
O002247,C0123,2024-08-10,Yard B - Boston,completed
O002248,C0013,2024-08-11,Yard B - Boston,completed
O002249,C0154,2024-08-11,Yard C - Hartford,completed
O002250,C0101,2024-08-11,Yard C - Hartford,completed
O002251,C0094,2024-08-11,Yard C - Hartford,completed
O002252,C0148,2024-08-11,Yard C - Hartford,completed
O002253,C0164,2024-08-11,Yard A - Providence,completed
O002254,C0091,2024-08-11,Yard B - Boston,completed
O002255,C0166,2024-08-11,Yard C - Hartford,completed
O002256,C0172,2024-08-11,Yard C - Hartford,completed
O002257,C0085,2024-08-11,Yard B - Boston,completed
O002258,C0103,2024-08-11,Yard B - Boston,completed
O002259,C0173,2024-08-11,Yard B - Boston,completed
O002260,C0107,2024-08-12,Yard A - Providence,completed
O002261,C0165,2024-08-12,Yard A - Providence,completed
O002262,C0124,2024-08-12,Yard C - Hartford,completed
O002263,C0001,2024-08-12,Yard C - Hartford,completed
O002264,C0169,2024-08-12,Yard B - Boston,completed
O002265,C0147,2024-08-12,Yard C - Hartford,completed
O002266,C0010,2024-08-12,Yard B - Boston,completed
O002267,C0009,2024-08-12,Yard A - Providence,completed
O002268,C0057,2024-08-12,Yard A - Providence,completed
O002269,C0038,2024-08-12,Yard B - Boston,completed
O002270,C0191,2024-08-12,Yard A - Providence,completed
O002271,C0027,2024-08-12,Yard B - Boston,completed
O002272,C0086,2024-08-13,Yard A - Providence,completed
O002273,C0131,2024-08-13,Yard B - Boston,completed
O002274,C0200,2024-08-13,Yard B - Boston,completed
O002275,C0104,2024-08-13,Yard B - Boston,completed
O002276,C0196,2024-08-13,Yard B - Boston,completed
O002277,C0107,2024-08-13,Yard B - Boston,completed
O002278,C0021,2024-08-13,Yard A - Providence,completed
O002279,C0038,2024-08-13,Yard B - Boston,completed
O002280,C0052,2024-08-13,Yard B - Boston,completed
O002281,C0117,2024-08-13,Yard C - Hartford,completed
O002282,C0053,2024-08-13,Yard B - Boston,completed
O002283,C0119,2024-08-13,Yard A - Providence,completed
O002284,C0051,2024-08-13,Yard C - Hartford,completed
O002285,C0187,2024-08-13,Yard A - Providence,completed
O002286,C0117,2024-08-13,Yard A - Providence,completed
O002287,C0038,2024-08-13,Yard B - Boston,completed
O002288,C0142,2024-08-13,Yard A - Providence,completed
O002289,C0147,2024-08-14,Yard A - Providence,completed
O002290,C0010,2024-08-14,Yard A - Providence,completed
O002291,C0054,2024-08-14,Yard B - Boston,completed
O002292,C0102,2024-08-14,Yard C - Hartford,completed
O002293,C0127,2024-08-14,Yard A - Providence,completed
O002294,C0193,2024-08-14,Yard B - Boston,completed
O002295,C0017,2024-08-14,Yard B - Boston,completed
O002296,C0009,2024-08-14,Yard B - Boston,completed
O002297,C0066,2024-08-14,Yard C - Hartford,completed
O002298,C0068,2024-08-14,Yard C - Hartford,completed
O002299,C0067,2024-08-14,Yard C - Hartford,completed
O002300,C0193,2024-08-14,Yard C - Hartford,completed
O002301,C0140,2024-08-15,Yard A - Providence,completed
O002302,C0172,2024-08-15,Yard C - Hartford,completed
O002303,C0093,2024-08-15,Yard A - Providence,completed
O002304,C0096,2024-08-15,Yard A - Providence,completed
O002305,C0183,2024-08-15,Yard B - Boston,completed
O002306,C0194,2024-08-15,Yard A - Providence,completed
O002307,C0062,2024-08-15,Yard A - Providence,completed
O002308,C0014,2024-08-15,Yard B - Boston,completed
O002309,C0025,2024-08-16,Yard C - Hartford,completed
O002310,C0165,2024-08-16,Yard A - Providence,completed
O002311,C0044,2024-08-16,Yard C - Hartford,completed
O002312,C0046,2024-08-16,Yard A - Providence,completed
O002313,C0105,2024-08-16,Yard A - Providence,completed
O002314,C0077,2024-08-16,Yard C - Hartford,completed
O002315,C0007,2024-08-16,Yard B - Boston,completed
O002316,C0167,2024-08-16,Yard B - Boston,completed
O002317,C0103,2024-08-16,Yard A - Providence,completed
O002318,C0136,2024-08-16,Yard C - Hartford,completed
O002319,C0103,2024-08-17,Yard A - Providence,completed
O002320,C0068,2024-08-17,Yard B - Boston,completed
O002321,C0178,2024-08-17,Yard C - Hartford,completed
O002322,C0169,2024-08-17,Yard A - Providence,completed
O002323,C0094,2024-08-17,Yard B - Boston,completed
O002324,C0063,2024-08-17,Yard C - Hartford,completed
O002325,C0185,2024-08-17,Yard A - Providence,completed
O002326,C0099,2024-08-17,Yard B - Boston,completed
O002327,C0198,2024-08-17,Yard B - Boston,completed
O002328,C0023,2024-08-17,Yard B - Boston,completed
O002329,C0146,2024-08-17,Yard B - Boston,completed
O002330,C0050,2024-08-17,Yard C - Hartford,completed
O002331,C0014,2024-08-18,Yard C - Hartford,completed
O002332,C0156,2024-08-18,Yard C - Hartford,completed
O002333,C0150,2024-08-18,Yard C - Hartford,completed
O002334,C0177,2024-08-18,Yard C - Hartford,completed
O002335,C0121,2024-08-18,Yard A - Providence,completed
O002336,C0023,2024-08-18,Yard B - Boston,completed
O002337,C0165,2024-08-18,Yard B - Boston,completed
O002338,C0040,2024-08-18,Yard C - Hartford,completed
O002339,C0029,2024-08-18,Yard C - Hartford,completed
O002340,C0063,2024-08-18,Yard B - Boston,completed
O002341,C0066,2024-08-18,Yard A - Providence,completed
O002342,C0043,2024-08-18,Yard A - Providence,completed
O002343,C0079,2024-08-19,Yard A - Providence,completed
O002344,C0015,2024-08-19,Yard C - Hartford,completed
O002345,C0110,2024-08-19,Yard C - Hartford,completed
O002346,C0093,2024-08-19,Yard C - Hartford,completed
O002347,C0107,2024-08-19,Yard B - Boston,completed
O002348,C0042,2024-08-19,Yard B - Boston,completed
O002349,C0099,2024-08-19,Yard B - Boston,completed
O002350,C0122,2024-08-19,Yard C - Hartford,completed
O002351,C0113,2024-08-19,Yard C - Hartford,completed
O002352,C0144,2024-08-19,Yard A - Providence,completed
O002353,C0030,2024-08-19,Yard A - Providence,completed
O002354,C0176,2024-08-19,Yard C - Hartford,completed
O002355,C0107,2024-08-19,Yard A - Providence,completed
O002356,C0083,2024-08-19,Yard C - Hartford,completed
O002357,C0005,2024-08-20,Yard A - Providence,completed
O002358,C0057,2024-08-20,Yard A - Providence,completed
O002359,C0096,2024-08-20,Yard A - Providence,returned
O002360,C0054,2024-08-20,Yard A - Providence,completed
O002361,C0160,2024-08-20,Yard A - Providence,completed
O002362,C0023,2024-08-20,Yard A - Providence,completed
O002363,C0154,2024-08-20,Yard A - Providence,completed
O002364,C0029,2024-08-20,Yard A - Providence,completed
O002365,C0092,2024-08-20,Yard B - Boston,completed
O002366,C0105,2024-08-20,Yard A - Providence,completed
O002367,C0020,2024-08-20,Yard B - Boston,completed
O002368,C0113,2024-08-20,Yard C - Hartford,completed
O002369,C0098,2024-08-20,Yard A - Providence,completed
O002370,C0018,2024-08-20,Yard A - Providence,completed
O002371,C0035,2024-08-21,Yard C - Hartford,completed
O002372,C0044,2024-08-21,Yard B - Boston,completed
O002373,C0113,2024-08-21,Yard A - Providence,completed
O002374,C0023,2024-08-21,Yard B - Boston,completed
O002375,C0045,2024-08-21,Yard C - Hartford,completed
O002376,C0076,2024-08-21,Yard A - Providence,completed
O002377,C0146,2024-08-21,Yard B - Boston,completed
O002378,C0084,2024-08-21,Yard A - Providence,completed
O002379,C0104,2024-08-21,Yard B - Boston,completed
O002380,C0188,2024-08-21,Yard C - Hartford,completed
O002381,C0050,2024-08-21,Yard B - Boston,completed
O002382,C0013,2024-08-21,Yard C - Hartford,completed
O002383,C0095,2024-08-22,Yard C - Hartford,completed
O002384,C0080,2024-08-22,Yard B - Boston,completed
O002385,C0150,2024-08-22,Yard C - Hartford,completed
O002386,C0167,2024-08-22,Yard B - Boston,completed
O002387,C0066,2024-08-22,Yard A - Providence,completed
O002388,C0077,2024-08-22,Yard A - Providence,returned
O002389,C0117,2024-08-22,Yard A - Providence,completed
O002390,C0053,2024-08-22,Yard B - Boston,completed
O002391,C0018,2024-08-22,Yard A - Providence,completed
O002392,C0004,2024-08-22,Yard C - Hartford,completed
O002393,C0162,2024-08-23,Yard A - Providence,completed
O002394,C0140,2024-08-23,Yard A - Providence,returned
O002395,C0023,2024-08-23,Yard C - Hartford,completed
O002396,C0066,2024-08-23,Yard B - Boston,completed
O002397,C0096,2024-08-23,Yard B - Boston,completed
O002398,C0191,2024-08-23,Yard B - Boston,completed
O002399,C0083,2024-08-23,Yard B - Boston,completed
